96# Number of electrodes
# x z
  10	  11	  14	  15	24.36	0.0438585
  11	  12	  15	  16	26.54	0.0426923
  12	  13	  16	  17	42.72	0.0378677
  13	  14	  17	  18	50.87	0.0366009
  14	  15	  18	  19	42.36	0.0379167
  15	  16	  19	  20	38.96	0.038588
  16	  17	  20	  21	50.91	0.036557
  17	  18	  21	  22	31.02	0.0407506
  18	  19	  22	  23	34.48	0.039639
  19	  20	  23	  24	42.41	0.0378435
  20	  21	  24	  25	28.83	0.0414866
  21	  22	  25	  26	27.40	0.0421368
  22	  23	  26	  27	26.28	0.0426134
  23	  24	  27	  28	25.10	0.0431617
  24	  25	  28	  29	33.03	0.0400439
  25	  26	  29	  30	40.92	0.0380535
  26	  27	  30	  31	26.73	0.0423552
  27	  28	  31	  32	20.67	0.0460107
  28	  29	  32	  33	21.51	0.0452829
  29	  30	  33	  34	24.66	0.0433592
  30	  31	  34	  35	17.59	0.0487287
  31	  32	  35	  36	16.77	0.0496197
  32	  33	  36	  37	20.67	0.0458981
  33	  34	  37	  38	28.15	0.0416737
  34	  35	  38	  39	43.38	0.0375911
  35	  36	  39	  40	48.71	0.0367148
  36	  37	  40	  41	44.75	0.0373247
  37	  38	  41	  42	29.48	0.0411422
  38	  39	  42	  43	21.21	0.0453814
  39	  40	  43	  44	20.73	0.0457715
  40	  41	  44	  45	23.74	0.0437718
  41	  42	  45	  46	38.28	0.0385114
  42	  43	  46	  47	45.98	0.0371163
  43	  44	  47	  48	66.18	0.0349274
  44	  45	  48	  49	54.83	0.0359474
  45	  46	  49	  50	45.23	0.0372097
  46	  47	  50	  51	48.07	0.0367748
  47	  48	  51	  52	33.40	0.0397377
  48	  49	  52	  53	26.90	0.0420907
  49	  50	  53	  54	22.84	0.04427
  50	  51	  54	  55	27.94	0.0415846
  51	  52	  55	  56	34.78	0.0393463
  52	  53	  56	  57	25.68	0.0426152
  53	  54	  57	  58	24.09	0.0433999
  54	  55	  58	  59	24.53	0.0432161
  55	  56	  59	  60	22.80	0.0441195
  56	  57	  60	  61	18.16	0.0478035
  57	  58	  61	  62	29.76	0.0408266
  58	  59	  62	  63	26.89	0.0419389
  59	  60	  63	  64	24.38	0.0431968
  60	  61	  64	  65	26.46	0.0421161
  61	  62	  65	  66	20.81	0.045439
  62	  63	  66	  67	26.67	0.0420467
  63	  64	  67	  68	23.73	0.0435392
  64	  65	  68	  69	32.51	0.0398827
  65	  66	  69	  70	28.08	0.0414665
  66	  67	  70	  71	27.64	0.041608
  67	  68	  71	  72	26.87	0.0419406
  68	  69	  72	  73	24.37	0.0431936
  69	  70	  73	  74	27.79	0.0414877
  70	  71	  74	  75	23.13	0.0438323
  71	  72	  75	  76	25.51	0.0425686
  72	  73	  76	  77	31.21	0.0401997
  73	  74	  77	  78	28.13	0.0413656
  74	  75	  78	  79	21.32	0.0449433
  75	  76	  79	  80	23.08	0.0437826
  76	  77	  80	  81	23.74	0.0433812
  77	  78	  81	  82	20.64	0.0453008
  78	  79	  82	  83	18.36	0.0473011
  79	  80	  83	  84	28.41	0.0411161
  80	  81	  84	  85	24.20	0.0431268
  81	  82	  85	  86	17.88	0.047791
  82	  83	  86	  87	20.73	0.0453686
  83	  84	  87	  88	26.88	0.0418683
  84	  85	  88	  89	22.53	0.0441813
  85	  86	  89	  90	21.63	0.0447911
  86	  87	  90	  91	28.92	0.0410792
  87	  88	  91	  92	29.98	0.0407248
  88	  89	  92	  93	34.25	0.0393677
  89	  90	  93	  94	22.12	0.044556
  90	  91	  94	  95	24.05	0.0433879
  91	  92	  95	  96	22.36	0.044349
   1	   2	   6	   7	19.84	0.0611523
   2	   3	   7	   8	22.56	0.0573264
   3	   4	   8	   9	18.99	0.0623054
   4	   5	   9	  10	27.67	0.0522755
